,Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
563298,563299,B007JFMH8M,A1CHOKV10NEI8X,"E. M. Van Court ""Van""",0,0,5,1351123200,Good cookies.,"Good oatmeal cookies.<br /><br />You can pretend you're eating something healthy.  When your marathoner, vegan, 4% body-fat co-worker says, ""Cookies?"" in their smug, disdainful fashion, you can reply, ""No, it's oatmeal"".  Then cram another seven in your mouth, 'cause these are *really* good cookies.<br /><br />E.M. Van Court"
563299,563300,B007JFMH8M,A332BS08Q1MFYP,Michelle,0,0,4,1350518400,VERY TASTY!!,"I love oatmeal cookies!So I decided to try these out.Well I'm a really big fan of these cookies. Their good, tasty, and it's easy to eat when your busy in the morning or you just need a quick snack. You can even heat these up a bit in the microwave or have them cold, it's great either way. But the one complaint I have of these are the raisins, I don't know they just didn't taste that great and they kept getting stuck everywhere my mouth.Glad I tried them though!!"
563300,563301,B007JFMH8M,AAJZWCB1SJSFB,SchneiderMommy,0,0,5,1342051200,Yummy!,These Quaker Soft Baked Oatmeal Cookies are delicious! They are SUPER soft and taste absolutely wonderful. They are made with whole grain which is always a plus and are naturally flavored. My daughter loved them too. We will probably be getting more next time we go grocery shopping!
563301,563302,B007JFMH8M,A1864W3OZW3WBS,alec,0,0,3,1342051200,quaker brand challenge,Quick Take:<br />it was a C+<br /><br />Usage Tips:<br />good for kids if they come pre-packaged. kids liked it.<br /><br />The Verdict:<br />Didn't quite taste home made. too much molasses? too many carbs.<br /><br />love the commercial of the woman biting the neighbors cookie.
563302,563303,B007JFMH8M,A3J73C6CCLJ6RK,"amazon ali ""ali""",0,0,5,1342051200,Quaker Soft Baked Cookies,I got a sample on the Oat Meal Raisin from Influenster.  My kids really loved the taste and we have since bought more.  I think these are great and better than having candy or something else less healthy.
563303,563304,B007JFMH8M,A2631U0YHK1WCH,Bass05,0,0,5,1342051200,so good !,"I Love these cookies , i have had the oatmeal raisin and the chocolate chip ones and cant wait to try them all mmmmmmmmm good !!"
563304,563305,B007JFMH8M,A37CK3S671ETN6,T. Young,0,0,3,1342051200,Were ok...,These cookies were okay. My 2 & 6 year old sisters loved them but I don't think I'd buy them for myself.
563305,563306,B007JFMH8M,A3RG3Z3DW9T3PM,Sandra C,0,0,5,1342051200,Yummy!,Def love these cookies! I let my kids eat it. I don't feel guilty afterwards! Pop it in the microwave for a few seconds to make them extra soft :)
563306,563307,B007JFMH8M,A3T1IQ2K0CT39G,Lauren,0,0,5,1342051200,Loved it!,"I received one of these in my VoxBox to try, it did not make it into the house! It was delicious! Very soft and chewy, flavorful, full of raisins! Absolutely loved it! I can't wait to go shopping so I can get a whole box of these!"
563307,563308,B007JFMH8M,A3D6ISMLB8ZASC,aesweety19,0,0,5,1342051200,Great on the go snack for the kids!,These cookies were delicious! I love that they were individually packed so I could throw a couple in the diaper bag without having to fuss with pre packing snacks in sandwich bags.  The cookies stayed moist and yummy until snack time.  My kid loves it and so do I.
563308,563309,B007JFMH8M,A3JFXO59HP0JHV,Sasha Lopez,0,0,5,1342051200,super yummy!!,"these cookies are super yummy! I love how they can be a quick, tasty and healthier on the go breakfast option.My whole family loves them!"
563309,563310,B007JFMH8M,A13WHL0WWA8TFJ,m.smith,0,0,5,1342051200,Quaker Soft Baked Oatmeal Cookie,I tried Quaker Soft Baked Oatmeal cookie's as a sample through Influenster.  They were so soft and tasted just like homemade.  It is exactly what I expected from Quaker!
563310,563311,B007JFMH8M,A277TO3PKKNYDH,"Rhianna Walker ""Rhi""",0,0,4,1342051200,Treat your Whole Grains,"Three years ago I was diagnosed with gestational diabetes. It sucked. There's nothing like bring in the middle of the ravenousness of pregnancy and being told to watch what you eat. But it did get me to start paying better attention to how I could still enjoy foods I loved while making healthier choices. One of the things I learned to balance was fiber intake. Ever since I've made a point to always go for whole grains when the choice is available and Quaker's products tend to make the best of combining deliciousness with heart-healthy oats.<br /><br />I recently received a sample of these Soft Baked Oatmeal Cookies from Influenster and they're surprisingly good. Maybe not quite as good as the ones my mom made when I was a kid but still a tasty treat reminiscent of the childhood classic. Packed with raisins and big enough you only need one they're a satisfying snack or dessert option. Since traditional oatmeal cookies aren't my favorite I'm going to have to try one of their other flavors like <a href=""http://www.amazon.com/gp/product/B007JFMH96"">Quaker Soft Baked Oatmeal Cookie, Chocolate Almond, 8.8-Ounce (Pack of 6)</a> or <a href=""http://www.amazon.com/gp/product/B007JFMHBE"">Quaker Soft Baked Oatmeal Cookie, Cranberry and Yogurt, 8.8-Ounce (Pack of 6)</a>. With a variety of flavors there's sure to be one for most soft baked style cookie lovers."
563311,563312,B007JFMH8M,A29LYTN6L7HO0Y,"TCAZ09 ""TCAZ""",0,0,5,1342051200,Love these!,"I received a Soft Baked oatmeal cookie in my VoxBox and was very excited to try it. I am always skeptical about the cookies that are advertised as ""soft"". This one truly is. I tried to save some for my husband but it didn't sit there for long. I wish my oatmeal cookies turned out like this!"
563312,563313,B007JFMH8M,A1TP69D7MIMXDF,Amanda,0,0,5,1342051200,Yummy!!!,"I absolutely love these cookies! They taste just like homemade Oatmeal Raisin cookies that Grandma would make! They are a good sized cookie too, not the teeny tiny ones like most companies make!"
563313,563314,B007JFMH8M,A3RMR57027OCQA,jesand92,0,0,5,1342051200,YUMMY! YUMMY! YUMMY!,Quaker Soft Baked Oatmeal Cookies are so good! They taste like a homemade cookie! If you want that right out of the oven taste try heating up the cookie for about ten seconds. It will be warm and soft!
563314,563315,B007JFMH8M,A19HHHP1EJ68TG,ExpressionFreeStyle,0,0,5,1342051200,Lovely Cookie,"I received a free Quaker Soft Baked Oatmeal Raisin Cookie from Influenster and it was an instant hit for me. I love this cookie (but of course I share a little piece with with my husband). I could not put the cookie down, it was so good that I went out and bought a box of the almond with chocolate chips. Can't wait to go and buy more."
563315,563316,B007JFMH8M,A1CD68FSHCEWX6,kjfoster,0,0,4,1342051200,Delish,"I saw these when they first came out so I decided to buy a box. Unfortunately I didn't realize they also make a crunchy version and I grabbed that box by accident. While both are good, I'm a big fan of the chewy cookies. I love oatmeal, but it's not very portable. These are a great cookie to snack on during the mornings or afternoon."
563316,563317,B007JFMH8M,A3E57MWLSEA8Q7,M. Brown,0,0,5,1342051200,Quaker Soft Baked Cookes are a Hit,From bbwife31: I received a free Quaker Soft Baked Oatmeal Raisin Cookie from Influenster and it was an instant hit in our house. My son devoured almost the whole thing in 2 minutes. The few bites that I got to eat were super delicious and I am not even an oatmeal raisin kind of gal. It was very moist and flavorful. Will buy again in the future!!
563317,563318,B007JFMH8M,A1BE8C29T5B7Z8,dudezy82,0,0,4,1342051200,Great Snack,"My son really enjoyed the cookie. He is not a big raisin fan, but the soft oatmeal he liked. I think there was a good amount of raisins in it for the average cookie. I love the single packaging, makes it easy to take a snack on the go."
563318,563319,B007JFMH8M,A233BH1G1DPGB6,HB,0,0,5,1342051200,delicious,"A delicious little snack, can also substitute for breakfast in a hurry! The kids weren't so thrilled but what mom doesn't love a snack that's safe in the pantry?!?!"
563319,563320,B007JFMH8M,A31LJUC9RK3G1B,Ashley from Teachable Mommy,0,0,5,1342051200,Yes Please!,These cookies are soft and delicious. I am very picky about my oatmeal raisin and Quaker delivered! No Trans Fat is a BIG PLUS!
563320,563321,B007JFMH8M,ABY0AB9DK4WMN,Diana,0,0,5,1342051200,so yummy,this has got to be one of the yummest cookies i have ever had!!!!<br />they are soft and sweet...my kids ate all of them except for the one i had...
563321,563322,B007JFMH8M,A1MOLKSVVY6C4A,Us Bank,0,0,5,1342051200,really soft,I recieved these in a gift box and I was exxited to try them. They are soft and chewy great w mik!
563322,563323,B007JFMH8M,A1BN54KRWI519P,Cplusda2z,0,0,4,1342051200,Delicious!,This cookie is definitely delicious!  I love the homemade taste and the chewy goodness in every bite! I received this cookie in my Influenster Mom Voxbox so I only got one but I will definitely purchase more oatmeal one's...they are my absolute fav!
563323,563324,B007JFMH8M,A2TXCF8Q246NLL,GiveawayTrain,0,0,5,1342051200,My Husband Stole My Cookie,My husband saw my Quaker Oatmeal Soft Baked Cookie and ate it! He said it was delicious...soft and flavorful. Grrrrr...now I have to buy more. I want one!
563324,563325,B007JFMH8M,AQTFRRTUH7K9B,Mallory B,0,0,4,1342051200,Great taste and fresh cookie!,I am pretty picky when it comes to cookies because I like homemade cookies. I tried the Quaker Oatmeal Raisin cookies and I really liked it. It tasted homemade and was soft and chewy. It was a big hit with my 18 month old too!
563325,563326,B007JFMH8M,A1G2F4L08EMS24,Lex,0,0,5,1342051200,Quaker Cookie,I tried this cookie and LOVED IT!! I have a four year old who is obsessed with anything sweet(but hey who isnt?) an and she absolutely loved this cookie as well. We will definitely be purchasing this again...Thanks to influenster.com for sending us the sample to try out!!
563326,563327,B007JFMH8M,A3MQG8DF3OB5E2,sassyshygirl,0,0,5,1342051200,Quaker soft Baked cookies,I loved the flavor of the Quaker Soft Baked cookies. They are so soft and chewy. And my grandchildren love them so i always keep a box in the house. I will for sure keep buying these cookies.
563327,563328,B007JFMH8M,A29WJDD28NBNM3,Liltootsie,0,0,5,1342051200,Delicious!,I love oatmeal cookies but not from a package.  I was pleasantly surprised at how delicious these are and actually taste home baked!  Good job Quaker!
563328,563329,B007JFMH8M,A4GXZVYP51AGS,jewlsher,0,0,5,1341964800,Soft and Chewy,"This cookie was absolutely delicious. I received it free in my influenster Mom Voxbox. I only had 1 bite since I shared it with my boys but it that one bite was good enough to tell me it was delicious. It was soft, chewy, satisfying. My kids loved it and wanted more. We have even went and bought some more when we went grocery shopping."
563329,563330,B007JFMH8M,A3VRJ78CCIMV7Z,"Shanneen V. Kirkpatrick ""SK""",0,0,4,1341964800,Great for me and the little one!,I loved the chewyness of the cookie. I was initially worried that it would be cloyingly sweet but the oatmeal gave it a lovely texture without adding too much unnecessary sugar. Will definitely purchase this product. Thanks to Influenster I got to try this product for free!
563330,563331,B007JFMH8M,A2FZI0BTON78GQ,Myohnnah,0,0,5,1341964800,Great!!,"Very soft chewy, and yummy! Heat it up in the microwave for a few seconds and it tastes even better! Definitely worth trying not hard ,not to chewy and not to sweet just right. Kids love them 2 :)"
563331,563332,B007JFMH8M,A1A44YPXT10IAL,Bynoegemini,0,0,3,1341964800,Great chewy cookie,"The cookie minus the raisins, which I don't care for, were great. Its rather tasty to have such a high nutritional value. I am interested in trying other flavors."
563332,563333,B007JFMH8M,A2TM93IL4MGJW3,"Joy-maria Lee White ""Joy White""",0,0,5,1341964800,My daughter ate my cookie!!!!,"I got a free cookie, from Influenster.com a few weeks ago, and it didn't make it for much longer than 5 minutes.<br /><br />I opened my box, I got my stuff out, I went to get my camera so I could make an ""unpacking"" video, and when I got back, the cookie was gone, and there was a really guilty looking 5 yr old sitting beside the empty wrapper.<br /><br />So I never got to try it. :( But judging from the satisfied look on my daughter's face, she LOVED it!"
563333,563334,B007JFMH8M,A3FGXDP2117TD7,JensynnBug,0,0,4,1341964800,quick on the go light breakfast,These cookies are great for in the morning when you are in a rush and don't have time to make breakfast they are so tasty! They are even better warmed up. These are also great to keep around for the kids for snack time or to put in there lunch box for school.
563334,563335,B007JFMH8M,AZEFG7ICV4WUP,ClipitCoupon,0,0,4,1341964800,Yummmm,"Very soft chewy, and yummy! Heat it up in the microwave for a few seconds and it tastes even better! Definitely worth trying and buyin!"
563335,563336,B007JFMH8M,A27GADI1VPO2IK,Kim,0,0,5,1341964800,Quaker Soft Baked Oatmeal Cookies,"Delicious. Soft, ""almost"" falls apart soft. Great cinnamon flavor. I allowed myself to only eat half of it at a time so I could savor it."
563336,563337,B007JFMH8M,A3AJ7J3KB2LRVC,kkolvia21,0,0,5,1341964800,YUMMYY,"These Cookies are delicious! My kid absolutely loved them. I love that they are individually packed, it makes such an easy grab and go snack ! great product."
563337,563338,B007JFMH8M,A1V1ZNXG5WF0IM,DJ Dirk,0,0,4,1341964800,"Chewy, delicious cookie!!","Mmm! I think that about sums it up. I love how soft these are. I couldn't stop eating them and I'm ashamed to say that I want to buy more. Bye-bye, diet. :("
